date,price
2008-05-03,483.963210702
2008-05-04,464.320754717
2008-05-05,459.697368421
2008-05-06,462.638436482
2008-05-07,449.211038961
2008-05-08,439.62962963
2008-05-09,452.076452599
2008-05-10,462.381526104
2008-05-11,456.347058824
2008-05-12,462.006578947
2008-05-13,452.431746032
2008-05-14,438.826984127
2008-05-15,466.785971223
2008-05-16,439.627692308
2008-05-17,468.821942446
2008-05-18,453.571428571
2008-05-19,467.074349442
2008-05-20,473.968871595
2008-05-21,432.32218845
2008-05-22,470.507246377
2008-05-23,468.234875445
2008-05-24,468.409803922
2008-05-25,459.311377246
2008-05-26,475.563953488
2008-05-27,440.885620915
2008-05-28,438.464516129
2008-05-29,441.709570957
2008-05-30,471.859259259
2008-05-31,483.221198157
2008-06-01,467.283870968
2008-06-02,447.411585366
2008-06-03,471.784246575
2008-06-04,469.124600639
2008-06-05,445.76899696
2008-06-06,472.854166667
2008-06-07,468.991408935
2008-06-08,458.676470588
2008-06-09,470.947635135
2008-06-10,472.798360656
2008-06-11,466.860197368
2008-06-12,452.690625
2008-06-13,470.923728814
2008-06-14,466.33201581
2008-06-15,453.6875
2008-06-16,479.017921147
2008-06-17,474.737931034
2008-06-18,476.056537102
2008-06-19,480.250809061
2008-06-20,495.2015625
2008-06-21,471.668693009
2008-06-22,483.0
2008-06-23,475.474576271
2008-06-24,471.409356725
2008-06-25,462.418393782
2008-06-26,522.72
2008-06-27,521.9
2008-06-28,487.917981073
2008-06-29,520.756944444
2008-06-30,464.858695652
2008-07-01,471.551315789
2008-07-02,502.702279202
2008-07-03,504.790087464
2008-07-04,520.139204545
2008-07-05,520.2
2008-07-06,541.30994152
2008-07-07,549.394984326
2008-07-08,529.220867209
2008-07-09,535.534023669
2008-07-10,575.797945205
2008-07-11,586.736842105
2008-07-12,569.420454545
2008-07-13,589.556818182
2008-07-14,581.748538012
2008-07-15,626.708053691
2008-07-16,584.193641618
2008-07-17,617.253267974
2008-07-18,635.520833333
2008-07-19,635.632165605
2008-07-20,635.846153846
2008-07-21,629.483870968
2008-07-22,638.638121547
2008-07-23,613.52173913
2008-07-24,641.240963855
2008-07-25,683.137724551
2008-07-26,670.881410256
2008-07-27,701.694444444
2008-07-28,676.589576547
2008-07-29,678.199367089
2008-07-30,675.652694611
2008-07-31,773.668103448
2008-08-01,680.670886076
2008-08-02,734.66875
2008-08-03,747.648484848
2008-08-04,762.685618729
2008-08-05,751.275914634
2008-08-06,744.024615385
2008-08-07,686.093442623
2008-08-08,809.141700405
2008-08-09,769.676767677
2008-08-10,795.782312925
2008-08-11,815.807531381
2008-08-12,785.14801444
2008-08-13,812.330677291
2008-08-14,769.263605442
2008-08-15,856.664233577
2008-08-16,863.774111675
2008-08-17,833.980392157
2008-08-18,838.857142857
2008-08-19,849.310231023
2008-08-20,793.389078498
2008-08-21,830.906666667
2008-08-22,848.374592834
2008-08-23,845.425454545
2008-08-24,829.542682927
2008-08-25,809.984025559
2008-08-26,815.495601173
2008-08-27,792.01510574
2008-08-28,808.891117479
2008-08-29,822.150769231
2008-08-30,836.581132075
2008-08-31,866.243902439
2008-09-01,804.089552239
2008-09-02,786.48773842
2008-09-03,840.729241877
2008-09-04,779.574285714
2008-09-05,836.242622951
2008-09-06,823.4
2008-09-07,840.45
2008-09-08,796.073170732
2008-09-09,777.587878788
2008-09-10,780.604229607
2008-09-11,812.955932203
2008-09-12,839.741496599
2008-09-13,814.528688525
2008-09-14,821.639240506
2008-09-15,836.483985765
2008-09-16,827.246575342
2008-09-17,809.585820896
2008-09-18,821.933691756
2008-09-19,834.889285714
2008-09-20,831.458955224
2008-09-21,830.900584795
2008-09-22,785.753846154
2008-09-23,826.333333333
2008-09-24,791.607843137
2008-09-25,814.615384615
2008-09-26,801.666666667
2008-09-27,796.210526316
2008-09-28,831.34751773
2008-09-29,782.658783784
2008-09-30,761.869565217
2008-10-01,729.981382979
2008-10-02,806.8725
2008-10-03,814.983660131
2008-10-04,791.114478114
2008-10-05,812.452830189
2008-10-06,806.836666667
2008-10-07,777.050595238
2008-10-08,800.414225941
2008-10-09,820.642512077
2008-10-10,825.659163987
2008-10-11,815.751020408
2008-10-12,854.371069182
2008-10-13,790.250704225
2008-10-14,811.594488189
2008-10-15,758.228125
2008-10-16,781.576687117
2008-10-17,828.819241983
2008-10-18,832.426470588
