date,price
2007-02-10,1229.31666667
2007-02-11,1181.17857143
2007-02-12,1256.39344262
2007-02-13,1332.60679612
2007-02-14,1248.70466321
2007-02-15,1252.29850746
2007-02-16,1227.14634146
2007-02-17,1265.82352941
2007-02-18,1215.72881356
2007-02-19,1246.08152174
2007-02-20,1375.18779343
2007-02-21,1255.54901961
2007-02-22,1263.45544554
2007-02-23,1297.59401709
2007-02-24,1244.52046784
2007-02-25,1176.54716981
2007-02-26,1255.1758794
2007-02-27,1328.47867299
2007-02-28,1263.07537688
2007-03-01,1254.33168317
2007-03-02,1304.95260664
2007-03-03,1258.59259259
2007-03-04,1340.0
2007-03-05,1305.45238095
2007-03-06,1314.66341463
2007-03-07,1275.12254902
2007-03-08,1262.07834101
2007-03-09,1330.97706422
2007-03-10,1268.796875
2007-03-11,1153.31034483
2007-03-12,1276.045
2007-03-13,1320.22110553
2007-03-14,1264.46666667
2007-03-15,1238.49197861
2007-03-16,1322.91145833
2007-03-17,1289.54975124
2007-03-18,1271.70103093
2007-03-19,1273.48663102
2007-03-20,1311.63981043
2007-03-21,1278.38172043
2007-03-22,1270.71296296
2007-03-23,1284.51327434
2007-03-24,1256.86813187
2007-03-25,1257.625
2007-03-26,1270.50731707
2007-03-27,1333.07692308
2007-03-28,1285.42926829
2007-03-29,1277.47536946
2007-03-30,1323.62559242
2007-03-31,1267.10687023
2007-04-01,1154.89393939
2007-04-02,1280.88095238
2007-04-03,1320.51295337
2007-04-04,1285.93513514
2007-04-05,1240.29775281
2007-04-06,1218.28703704
2007-04-07,1266.30952381
2007-04-08,1099.26271186
2007-04-09,1278.90721649
2007-04-10,1324.26229508
2007-04-11,1282.58152174
2007-04-12,1253.20786517
2007-04-13,1318.35263158
2007-04-14,1251.86021505
2007-04-15,1109.89285714
2007-04-16,1272.59067358
2007-04-17,1307.56764706
2007-04-18,1283.85789474
2007-04-19,1299.9378882
2007-04-20,1328.3015873
2007-04-21,1281.33742331
2007-04-22,1135.53448276
2007-04-23,1272.3021978
2007-04-24,1268.00529101
2007-04-25,1272.05154639
2007-04-26,1257.2606383
2007-04-27,1265.43956044
2007-04-28,1256.71069182
2007-04-29,1126.51785714
2007-04-30,1276.25
2007-05-01,1198.86725664
2007-05-02,1264.18181818
2007-05-03,1323.88020833
2007-05-04,1324.80825243
2007-05-05,1257.67231638
2007-05-06,1152.9122807
2007-05-07,1270.44680851
2007-05-08,1356.94708995
2007-05-09,1263.14361702
2007-05-10,1252.32620321
2007-05-11,1282.77777778
2007-05-12,1252.24166667
2007-05-13,1176.75409836
2007-05-14,1283.2393617
2007-05-15,1359.80628272
2007-05-16,1277.63212435
2007-05-17,1284.63043478
2007-05-18,1260.0
2007-05-19,1267.98136646
2007-05-20,1142.8627451
2007-05-21,1275.23566879
2007-05-22,1329.00588235
2007-05-23,1263.0
2007-05-24,1273.725
2007-05-25,1329.50282486
2007-05-26,1228.68939394
2007-05-27,1195.97321429
2007-05-28,1277.53892216
2007-05-29,1334.37142857
2007-05-30,1276.00588235
2007-05-31,1269.44411765
2007-06-01,1331.43076923
2007-06-02,1278.65
2007-06-03,1179.01315789
2007-06-04,1273.57948718
2007-06-05,1329.3919598
2007-06-06,1266.92896175
2007-06-07,1267.17277487
2007-06-08,1328.665
2007-06-09,1262.96899225
2007-06-10,1186.02941176
2007-06-11,1299.90452261
2007-06-12,1328.19047619
2007-06-13,1280.26943005
2007-06-14,1261.36153846
2007-06-15,1319.29951691
2007-06-16,1268.81176471
2007-06-17,1189.359375
2007-06-18,1274.19892473
2007-06-19,1264.40449438
2007-06-20,1291.24705882
2007-06-21,1303.39247312
2007-06-22,1332.01595745
2007-06-23,1256.71523179
2007-06-24,1259.95588235
2007-06-25,1279.2704918
2007-06-26,1344.53672316
2007-06-27,1294.03869048
2007-06-28,1289.29411765
2007-06-29,1332.68844221
2007-06-30,1301.65862069
2007-07-01,1202.86184211
2007-07-02,1287.24873096
2007-07-03,1317.57397959
2007-07-04,1290.61794872
2007-07-05,1295.33678756
2007-07-06,1358.87439614
2007-07-07,1328.47305389
2007-07-08,1186.68253968
2007-07-09,1288.65775401
2007-07-10,1345.95522388
2007-07-11,1304.27179487
2007-07-12,1289.94009217
2007-07-13,1364.79342723
2007-07-14,1304.29741379
2007-07-15,1209.9375
2007-07-16,1303.82105263
2007-07-17,1367.91469194
2007-07-18,1284.33497537
2007-07-19,1276.98232323
2007-07-20,1315.875
2007-07-21,1300.90322581
2007-07-22,1216.67142857
2007-07-23,1322.2
2007-07-24,1349.63809524
2007-07-25,1284.43283582
2007-07-26,1314.26315789
2007-07-27,1360.48803828
2007-07-28,1312.74358974
2007-07-29,1209.71641791
2007-07-30,1332.47802198
2007-07-31,1306.0952381
2007-08-01,1285.30046948
2007-08-02,1292.63589744
